rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
10,3,15,-0.0183561,1.42223,-2.28236,1,All,#4682B4,0
11,3,15,-4.47203,4.56052,0.935574,1,All,#4682B4,0
12,3,15,-2.4756,3.15373,0.92703,1,All,#4682B4,0
13,3,15,-2.58587,3.23143,-0.332529,1,All,#4682B4,0
14,3,15,-0.868964,2.02162,-0.0289416,1,All,#4682B4,0
15,3,15,-0.869312,2.02186,-0.758587,1,All,#4682B4,0
16,3,15,0.335988,1.17255,-1.12758,1,All,#4682B4,0
17,3,15,-1.7394,2.63497,-0.285801,1,All,#4682B4,0
18,3,15,0.097064,1.3409,0.973696,1,All,#4682B4,0
19,3,15,-2.16855,2.93737,0.683099,1,All,#4682B4,0
20,3,15,-1.00188,2.11527,1.11215,1,All,#4682B4,0
21,3,15,-1.79311,2.67281,1.11577,1,All,#4682B4,0
1,3,19,-3.16718,3.64105,0.757029,1,All,#4682B4,0
2,3,19,-5.17894,5.05864,-1.41097,1,All,#4682B4,0
3,3,19,-3.60196,3.94742,-0.245558,1,All,#4682B4,0
4,3,19,-4.33612,4.46475,0.746163,1,All,#4682B4,0
5,3,19,-1.98986,2.81145,2.59091,1,All,#4682B4,0
6,3,19,-3.37471,3.78729,0.127193,1,All,#4682B4,0
7,3,19,-0.708124,1.90828,-0.226326,1,All,#4682B4,0
8,3,19,-3.10066,3.59418,-0.202873,1,All,#4682B4,0
9,3,19,-6.41642,5.93063,-0.785247,1,All,#4682B4,0
10,3,19,-2.2751,3.01245,1.96672,1,All,#4682B4,0
11,3,19,-7.4255,6.64168,-0.979499,1,All,#4682B4,0
12,3,19,-5.43767,5.24095,-0.806045,1,All,#4682B4,0
13,3,19,-4.68009,4.70713,-0.324957,1,All,#4682B4,0
14,3,19,-2.88342,3.4411,-1.34914,1,All,#4682B4,0
15,3,19,-2.92481,3.47027,-0.818645,1,All,#4682B4,0
16,3,19,-1.89303,2.74322,-0.823897,1,All,#4682B4,0
17,3,19,-4.16774,4.3461,1.88594,1,All,#4682B4,0
18,3,19,-2.15405,2.92715,-1.29978,1,All,#4682B4,0
19,3,19,-5.23284,5.09662,0.457218,1,All,#4682B4,0
20,3,19,-4.10079,4.29892,0.0138783,1,All,#4682B4,0
21,3,19,-5.01807,4.94528,1.33377,1,All,#4682B4,0
1,3,25,-6.92543,6.28931,1.07844,1,All,#4682B4,0
2,3,25,-8.68774,7.53112,0.186975,1,All,#4682B4,0
3,3,25,-7.12221,6.42797,-1.06924,1,All,#4682B4,0
4,3,25,-8.08688,7.10772,0.381463,1,All,#4682B4,0
5,3,25,-5.06082,4.97541,0.729296,1,All,#4682B4,0
6,3,25,-7.28356,6.54166,-0.0251086,1,All,#4682B4,0
7,3,25,-4.11147,4.30645,-0.664104,1,All,#4682B4,0
8,3,25,-7.05805,6.38275,0.613869,1,All,#4682B4,0
9,3,25,-9.84909,8.34947,-0.285266,1,All,#4682B4,0
10,3,25,-5.6599,5.39755,-0.852235,1,All,#4682B4,0
11,3,25,-10.1928,8.59167,-1.52115,1,All,#4682B4,0
12,3,25,-9.33014,7.98379,-2.29597,1,All,#4682B4,0
13,3,25,-7.80873,6.91172,0.5714,1,All,#4682B4,0
14,3,25,-5.9045,5.56991,0.746921,1,All,#4682B4,0
15,3,25,-6.00755,5.64252,-2.9354,1,All,#4682B4,0
16,3,25,-5.23649,5.09919,-1.84921,1,All,#4682B4,0
17,3,25,-7.79123,6.89939,-0.870985,1,All,#4682B4,0
18,3,25,-5.53062,5.30645,-0.664126,1,All,#4682B4,0
19,3,25,-9.73866,8.27165,0.85513,1,All,#4682B4,0
20,3,25,-8.53431,7.423,-0.315552,1,All,#4682B4,0
21,3,25,-9.77315,8.29595,0.959756,1,All,#4682B4,0
1,4,11,4.09277,-0.481117,-0.481117,0,All,#4682B4,0
2,4,11,2.03061,0.971989,0.971989,0,All,#4682B4,0
3,4,11,4.62165,-0.853788,-0.853788,0,All,#4682B4,0
4,4,11,2.78488,0.440494,0.440494,0,All,#4682B4,0
5,4,11,3.82913,-0.295341,-0.295341,0,All,#4682B4,0
6,4,11,3.65501,-0.172649,-0.172649,0,All,#4682B4,0
7,4,11,3.16923,0.169662,0.169662,0,All,#4682B4,0
8,4,11,3.3037,0.0749013,0.0749013,0,All,#4682B4,0
9,4,11,1.33929,1.45912,1.45912,0,All,#4682B4,0
10,4,11,4.42543,-0.715521,-0.715521,0,All,#4682B4,0
11,4,11,3.98395,-0.404431,-0.404431,0,All,#4682B4,0
12,4,11,3.48404,-0.0521716,-0.0521716,0,All,#4682B4,0
13,4,11,2.79607,0.432607,0.432607,0,All,#4682B4,0
14,4,11,3.16601,0.171924,0.171924,0,All,#4682B4,0
15,4,11,3.80727,-0.279934,-0.279934,0,All,#4682B4,0
16,4,11,3.17185,0.16781,0.16781,0,All,#4682B4,0
17,4,11,4.00762,-0.42111,-0.42111,0,All,#4682B4,0
18,4,11,3.60458,-0.137112,-0.137112,0,All,#4682B4,0
19,4,11,3.15919,0.176731,0.176731,0,All,#4682B4,0
20,4,11,2.60673,0.566021,0.566021,0,All,#4682B4,0
21,4,11,3.40631,0.00260023,0.00260023,0,All,#4682B4,0
1,4,14,2.13479,-0.094981,-0.316955,1,All,#4682B4,0
2,4,14,-0.69525,1.89921,0.683305,1,All,#4682B4,0
3,4,14,3.50956,-1.06371,-1.20716,1,All,#4682B4,0
4,4,14,1.20716,0.558677,0.196544,1,All,#4682B4,0
5,4,14,2.31835,-0.224323,-0.342173,1,All,#4682B4,0
6,4,14,1.67416,0.229602,0.124641,1,All,#4682B4,0
7,4,14,1.73845,0.1843,0.058926,1,All,#4682B4,0
8,4,14,1.27316,0.512171,-0.0594854,1,All,#4682B4,0
9,4,14,-0.986089,2.10415,-0.768974,1,All,#4682B4,0
10,4,14,3.14658,-0.807939,-0.822921,1,All,#4682B4,0
11,4,14,2.04218,-0.0297239,-0.260015,1,All,#4682B4,0
12,4,14,2.03857,-0.0271784,-1.86043,1,All,#4682B4,0
13,4,14,1.07173,0.654104,-0.186326,1,All,#4682B4,0
14,4,14,1.34481,0.46168,-1.87469,1,All,#4682B4,0
15,4,14,2.36429,-0.256696,-0.763934,1,All,#4682B4,0
16,4,14,2.02877,-0.0202706,-0.458207,1,All,#4682B4,0
17,4,14,2.33969,-0.239365,-0.298993,1,All,#4682B4,0
18,4,14,2.29958,-0.211102,-0.518888,1,All,#4682B4,0
19,4,14,1.25085,0.527888,-0.400119,1,All,#4682B4,0
20,4,14,1.16809,0.586205,0.390934,1,All,#4682B4,0
21,4,14,1.29512,0.496694,0.0479777,1,All,#4682B4,0
1,4,19,-1.1285,2.2045,0.108657,1,All,#4682B4,0
2,4,19,-5.23848,5.1006,1.17698,1,All,#4682B4,0
3,4,19,1.65609,0.242337,0.206691,1,All,#4682B4,0
4,4,19,-1.42236,2.41156,-0.797654,1,All,#4682B4,0
5,4,19,-0.199659,1.54999,0.981108,1,All,#4682B4,0
6,4,19,-1.62724,2.55593,-0.421488,1,All,#4682B4,0
7,4,19,-0.646163,1.86462,1.02303,1,All,#4682B4,0
8,4,19,-2.11107,2.89686,-0.48699,1,All,#4682B4,0
9,4,19,-4.86164,4.83506,-1.73973,1,All,#4682B4,0
10,4,19,1.01519,0.69395,-0.729901,1,All,#4682B4,0
11,4,19,-1.1941,2.25072,0.221971,1,All,#4682B4,0
12,4,19,-0.370531,1.6704,-0.0407552,1,All,#4682B4,0
13,4,19,-1.80215,2.67918,-0.00872417,1,All,#4682B4,0
14,4,19,-1.69053,2.60053,-1.63684,1,All,#4682B4,0
15,4,19,-0.0406589,1.43795,-2.56516,1,All,#4682B4,0
16,4,19,0.123626,1.32219,-0.23453,1,All,#4682B4,0
17,4,19,-0.440169,1.71947,-1.39845,1,All,#4682B4,0
18,4,19,0.124598,1.3215,0.953341,1,All,#4682B4,0
19,4,19,-1.9298,2.76913,0.523239,1,All,#4682B4,0
20,4,19,-1.22966,2.27578,-0.297382,1,All,#4682B4,0
21,4,19,-2.22351,2.9761,0.999579,1,All,#4682B4,0
1,5,9,5.75328,1.23083,1.23083,0,All,#4682B4,0
2,5,9,5.28762,1.55896,1.55896,0,All,#4682B4,0
3,5,9,5.72815,1.24853,1.24853,0,All,#4682B4,0
4,5,9,5.71054,1.26094,1.26094,0,All,#4682B4,0
5,5,9,4.31712,2.24282,2.24282,0,All,#4682B4,0
6,5,9,5.62481,1.32135,1.32135,0,All,#4682B4,0
7,5,9,4.38598,2.19429,2.19429,0,All,#4682B4,0
8,5,9,5.12445,1.67393,1.67393,0,All,#4682B4,0
9,5,9,4.65031,2.00803,2.00803,0,All,#4682B4,0
10,5,9,5.14801,1.65733,1.65733,0,All,#4682B4,0
11,5,9,5.24815,1.58677,1.58677,0,All,#4682B4,0
12,5,9,4.48609,2.12375,2.12375,0,All,#4682B4,0
13,5,9,5.4261,1.46137,1.46137,0,All,#4682B4,0
14,5,9,4.38603,2.19426,2.19426,0,All,#4682B4,0
15,5,9,4.72776,1.95346,1.95346,0,All,#4682B4,0
16,5,9,5.73375,1.24459,1.24459,0,All,#4682B4,0
17,5,9,5.00523,1.75794,1.75794,0,All,#4682B4,0
18,5,9,5.93304,1.10416,1.10416,0,All,#4682B4,0
19,5,9,4.91552,1.82115,1.82115,0,All,#4682B4,0
20,5,9,4.89681,1.83434,1.83434,0,All,#4682B4,0
21,5,9,5.78167,1.21083,1.21083,0,All,#4682B4,0
1,5,11,5.06993,-0.190209,-0.190209,0,All,#4682B4,0
2,5,11,4.56646,0.164567,0.164567,0,All,#4682B4,0
3,5,11,4.64792,0.107163,0.107163,0,All,#4682B4,0
4,5,11,4.72598,0.0521576,0.0521576,0,All,#4682B4,0
5,5,11,3.47305,0.935036,0.935036,0,All,#4682B4,0
6,5,11,4.64118,0.111912,0.111912,0,All,#4682B4,0
7,5,11,3.32612,1.03857,1.03857,0,All,#4682B4,0
8,5,11,4.19841,0.423909,0.423909,0,All,#4682B4,0
9,5,11,3.34933,1.02221,1.02221,0,All,#4682B4,0
10,5,11,3.9662,0.587539,0.587539,0,All,#4682B4,0
11,5,11,4.37621,0.298625,0.298625,0,All,#4682B4,0
12,5,11,3.64453,0.814202,0.814202,0,All,#4682B4,0
13,5,11,4.29997,0.352349,0.352349,0,All,#4682B4,0
14,5,11,3.06689,1.22123,1.22123,0,All,#4682B4,0
15,5,11,3.6295,0.824796,0.824796,0,All,#4682B4,0
16,5,11,4.31536,0.341499,0.341499,0,All,#4682B4,0
17,5,11,4.07327,0.512087,0.512087,0,All,#4682B4,0
18,5,11,5.20935,-0.28845,-0.28845,0,All,#4682B4,0
19,5,11,4.20317,0.420559,0.420559,0,All,#4682B4,0
20,5,11,3.86888,0.656117,0.656117,0,All,#4682B4,0
21,5,11,5.02831,-0.160875,-0.160875,0,All,#4682B4,0
1,5,13,4.3866,-1.68172,-2.07484,1,All,#4682B4,0
2,5,13,3.84493,-1.30003,-2.19704,1,All,#4682B4,0
3,5,13,3.56769,-1.10467,-1.58167,1,All,#4682B4,0
4,5,13,3.74141,-1.22709,-1.78211,1,All,#4682B4,0
5,5,13,2.62898,-0.443212,-0.858262,1,All,#4682B4,0
6,5,13,3.65748,-1.16795,-1.49837,1,All,#4682B4,0
7,5,13,2.26625,-0.187613,-1.09789,1,All,#4682B4,0
8,5,13,3.27239,-0.896589,-0.980001,1,All,#4682B4,0
9,5,13,2.04156,-0.0292886,-0.332783,1,All,#4682B4,0
10,5,13,2.78439,-0.552723,-0.556729,1,All,#4682B4,0
11,5,13,3.504,-1.05979,-1.53696,1,All,#4682B4,0
12,5,13,2.80298,-0.565817,-0.994159,1,All,#4682B4,0
13,5,13,3.17287,-0.826462,-0.914403,1,All,#4682B4,0
14,5,13,1.74767,0.177805,-1.72362,1,All,#4682B4,0
15,5,13,2.53123,-0.374335,-2.34255,1,All,#4682B4,0
16,5,13,2.89695,-0.632038,-0.828922,1,All,#4682B4,0
17,5,13,3.14131,-0.804227,-0.968033,1,All,#4682B4,0
18,5,13,4.48566,-1.75152,-1.87679,1,All,#4682B4,0
19,5,13,3.49081,-1.0505,-1.74849,1,All,#4682B4,0
20,5,13,2.84095,-0.592578,-0.889359,1,All,#4682B4,0
21,5,13,4.27495,-1.60304,-2.20142,1,All,#4682B4,0
1,5,14,4.04493,-1.08159,-1.08159,0,All,#4682B4,0
2,5,14,3.48416,-0.686441,-0.686441,0,All,#4682B4,0
3,5,14,3.02757,-0.364709,-0.364709,0,All,#4682B4,0
4,5,14,3.24913,-0.520829,-0.520829,0,All,#4682B4,0
5,5,14,2.20695,0.213546,0.213546,0,All,#4682B4,0
6,5,14,3.16564,-0.461993,-0.461993,0,All,#4682B4,0
7,5,14,1.73632,0.545176,0.545176,0,All,#4682B4,0
8,5,14,2.80938,-0.210956,-0.210956,0,All,#4682B4,0
9,5,14,1.38754,0.790939,0.790939,0,All,#4682B4,0
10,5,14,2.19349,0.223029,0.223029,0,All,#4682B4,0
11,5,14,3.06789,-0.393119,-0.393119,0,All,#4682B4,0
12,5,14,2.3822,0.0900516,0.0900516,0,All,#4682B4,0
13,5,14,2.6093,-0.0699748,-0.0699748,0,All,#4682B4,0
14,5,14,1.08806,1.00197,1.00197,0,All,#4682B4,0
15,5,14,1.9821,0.371982,0.371982,0,All,#4682B4,0
16,5,14,2.18775,0.227075,0.227075,0,All,#4682B4,0
17,5,14,2.67534,-0.116504,-0.116504,0,All,#4682B4,0
18,5,14,4.12381,-1.13717,-1.13717,0,All,#4682B4,0
19,5,14,3.13462,-0.440142,-0.440142,0,All,#4682B4,0
20,5,14,2.32699,0.128956,0.128956,0,All,#4682B4,0
21,5,14,3.89827,-0.978243,-0.978243,0,All,#4682B4,0
1,5,16,3.36159,-0.959444,-1.30143,1,All,#4682B4,0
2,5,16,2.76262,-0.537379,-0.80128,1,All,#4682B4,0
3,5,16,1.94734,0.0371045,-1.11784,1,All,#4682B4,0
4,5,16,2.26457,-0.186426,-0.619827,1,All,#4682B4,0
5,5,16,1.36288,0.448948,-0.271685,1,All,#4682B4,0
6,5,16,2.18194,-0.128203,-0.267837,1,All,#4682B4,0
7,5,16,0.676449,0.932641,-1.26655,1,All,#4682B4,0
8,5,16,1.88335,0.0821962,-0.482414,1,All,#4682B4,0
9,5,16,0.079484,1.35329,-0.258362,1,All,#4682B4,0
10,5,16,1.01169,0.696416,0.145837,1,All,#4682B4,0
11,5,16,2.19567,-0.137882,-1.18438,1,All,#4682B4,0
12,5,16,1.54066,0.323674,-0.479356,1,All,#4682B4,0
13,5,16,1.48217,0.364887,-0.376151,1,All,#4682B4,0
14,5,16,-0.231172,1.5722,-1.00952,1,All,#4682B4,0
15,5,16,0.883844,0.786499,-0.949439,1,All,#4682B4,0
16,5,16,0.769337,0.867187,0.690869,1,All,#4682B4,0
17,5,16,1.74338,0.180827,0.136644,1,All,#4682B4,0
18,5,16,3.40012,-0.986596,-1.23739,1,All,#4682B4,0
19,5,16,2.42226,-0.297549,-1.55939,1,All,#4682B4,0
20,5,16,1.29907,0.49391,-0.609774,1,All,#4682B4,0
21,5,16,3.14491,-0.806761,-1.99253,1,All,#4682B4,0
1,5,30,-1.42178,2.41116,0.314933,1,All,#4682B4,0
2,5,30,-2.28815,3.02165,0.210427,1,All,#4682B4,0
3,5,30,-5.61406,5.36525,1.54493,1,All,#4682B4,0
4,5,30,-4.62737,4.66998,0.680544,1,All,#4682B4,0
5,5,30,-4.54558,4.61235,2.24569,1,All,#4682B4,0
6,5,30,-4.7039,4.7239,-0.164773,1,All,#4682B4,0
7,5,30,-6.73977,6.15848,1.20278,1,All,#4682B4,0
8,5,30,-4.59879,4.64984,0.83123,1,All,#4682B4,0
9,5,30,-8.72923,7.56035,0.519684,1,All,#4682B4,0
10,5,30,-7.2557,6.52203,-1.72148,1,All,#4682B4,0
11,5,30,-3.90982,4.16436,0.40601,1,All,#4682B4,0
12,5,30,-4.35015,4.47463,1.0848,1,All,#4682B4,0
13,5,30,-6.40533,5.92282,0.485495,1,All,#4682B4,0
14,5,30,-9.10754,7.82693,-0.412716,1,All,#4682B4,0
15,5,30,-6.80022,6.20108,-0.420619,1,All,#4682B4,0
16,5,30,-8.70678,7.54453,-0.180573,1,All,#4682B4,0
17,5,30,-4.78027,4.77772,-0.287342,1,All,#4682B4,0
18,5,30,-1.66572,2.58305,0.357197,1,All,#4682B4,0
19,5,30,-2.56426,3.2162,-0.763226,1,All,#4682B4,0
20,5,30,-5.89596,5.56389,-0.424896,1,All,#4682B4,0
21,5,30,-2.12859,2.90921,0.267365,1,All,#4682B4,0
1,6,15,-0.157173,1.52005,0.208908,1,All,#4682B4,0
2,6,15,1.33737,0.466923,-0.0466604,1,All,#4682B4,0
3,6,15,1.53226,0.329595,-0.320354,1,All,#4682B4,0
4,6,15,1.03584,0.679392,0.159857,1,All,#4682B4,0
5,6,15,2.84931,-0.598468,-0.740017,1,All,#4682B4,0
6,6,15,-0.26408,1.59538,-0.151717,1,All,#4682B4,0
7,6,15,0.414628,1.11713,-0.634079,1,All,#4682B4,0
8,6,15,2.49602,-0.34952,-1.82323,1,All,#4682B4,0
9,6,15,0.230255,1.24705,0.398454,1,All,#4682B4,0
10,6,15,3.34346,-0.946668,-1.2397,1,All,#4682B4,0
11,6,15,0.472117,1.07662,-0.0432081,1,All,#4682B4,0
12,6,15,-4.69017,4.71423,-1.09122,1,All,#4682B4,0
13,6,15,-0.996288,2.11133,-0.609745,1,All,#4682B4,0
14,6,15,-1.08723,2.17542,-1.41199,1,All,#4682B4,0
15,6,15,1.75054,0.175784,0.00745458,1,All,#4682B4,0
16,6,15,3.02979,-0.725639,-1.76723,1,All,#4682B4,0
17,6,15,2.13724,-0.096709,-0.859061,1,All,#4682B4,0
18,6,15,-1.06066,2.15669,1.08521,1,All,#4682B4,0
19,6,15,1.21629,0.552245,-0.0840321,1,All,#4682B4,0
20,6,15,-0.843853,2.00392,0.673109,1,All,#4682B4,0
21,6,15,1.31588,0.482064,-0.823718,1,All,#4682B4,0
1,6,17,-1.3388,2.35269,1.77967,1,All,#4682B4,0
2,6,17,0.597957,0.98795,0.775794,1,All,#4682B4,0
3,6,17,0.690786,0.922538,0.0542964,1,All,#4682B4,0
4,6,17,0.361626,1.15448,-0.226014,1,All,#4682B4,0
5,6,17,1.91501,0.0598871,-0.725115,1,All,#4682B4,0
6,6,17,-1.44427,2.42701,1.08807,1,All,#4682B4,0
7,6,17,-1.04242,2.14384,-0.0428875,1,All,#4682B4,0
8,6,17,1.43946,0.394985,0.255814,1,All,#4682B4,0
9,6,17,-1.12694,2.2034,0.402242,1,All,#4682B4,0
10,6,17,2.53987,-0.380416,-1.037,1,All,#4682B4,0
11,6,17,-0.455438,1.73022,-0.4555,1,All,#4682B4,0
12,6,17,-6.48907,5.98182,-0.453279,1,All,#4682B4,0
13,6,17,-2.44184,3.12995,-1.60447,1,All,#4682B4,0
14,6,17,-2.17185,2.93969,-2.35334,1,All,#4682B4,0
15,6,17,0.915545,0.764161,-0.493982,1,All,#4682B4,0
16,6,17,2.21867,-0.154083,-0.431348,1,All,#4682B4,0
17,6,17,1.17075,0.58433,-0.223624,1,All,#4682B4,0
18,6,17,-2.50658,3.17556,-0.036377,1,All,#4682B4,0
19,6,17,0.304535,1.19471,-0.305222,1,All,#4682B4,0
20,6,17,-2.15927,2.93083,0.0926896,1,All,#4682B4,0
21,6,17,0.274394,1.21595,-0.188275,1,All,#4682B4,0
1,6,19,-2.52043,3.18532,0.151873,1,All,#4682B4,0
2,6,19,-0.141447,1.50897,-0.39468,1,All,#4682B4,0
3,6,19,-0.150674,1.51547,0.376144,1,All,#4682B4,0
4,6,19,-0.312587,1.62956,-0.697749,1,All,#4682B4,0
5,6,19,0.980719,0.718236,0.325292,1,All,#4682B4,0
6,6,19,-2.62446,3.25863,0.529219,1,All,#4682B4,0
7,6,19,-2.49945,3.17054,2.83341,1,All,#4682B4,0
8,6,19,0.38291,1.13948,-0.0195774,1,All,#4682B4,0
9,6,19,-2.48412,3.15973,1.0381,1,All,#4682B4,0
10,6,19,1.73628,0.185829,-0.249191,1,All,#4682B4,0
11,6,19,-1.38297,2.38381,-2.22636,1,All,#4682B4,0
12,6,19,-8.33027,7.27923,0.859877,1,All,#4682B4,0
13,6,19,-3.88742,4.14857,0.0925311,1,All,#4682B4,0
14,6,19,-3.25646,3.70396,0.884049,1,All,#4682B4,0
15,6,19,0.0805662,1.35253,1.14283,1,All,#4682B4,0
16,6,19,1.40756,0.417466,0.127024,1,All,#4682B4,0
17,6,19,0.204267,1.26536,0.199057,1,All,#4682B4,0
18,6,19,-3.95247,4.19441,0.598818,1,All,#4682B4,0
19,6,19,-0.607206,1.83717,-0.179115,1,All,#4682B4,0
20,6,19,-3.47469,3.85774,-1.00118,1,All,#4682B4,0
21,6,19,-0.767084,1.94983,-1.5655,1,All,#4682B4,0
1,7,13,3.99246,0.632452,0.632452,0,All,#4682B4,0
2,7,13,4.86377,0.0184814,0.0184814,0,All,#4682B4,0
3,7,13,3.4841,0.990667,0.990667,0,All,#4682B4,0
4,7,13,4.08671,0.566038,0.566038,0,All,#4682B4,0
5,7,13,4.16719,0.509327,0.509327,0,All,#4682B4,0
6,7,13,4.34374,0.384919,0.384919,0,All,#4682B4,0
7,7,13,4.37264,0.364555,0.364555,0,All,#4682B4,0
8,7,13,3.48799,0.987925,0.987925,0,All,#4682B4,0
9,7,13,3.94891,0.663142,0.663142,0,All,#4682B4,0
10,7,13,4.43494,0.320655,0.320655,0,All,#4682B4,0
11,7,13,4.25917,0.444511,0.444511,0,All,#4682B4,0
12,7,13,3.56151,0.936121,0.936121,0,All,#4682B4,0
13,7,13,5.8918,-0.70592,-0.70592,0,All,#4682B4,0
14,7,13,5.02859,-0.09766,-0.09766,0,All,#4682B4,0
15,7,13,4.9914,-0.071454,-0.071454,0,All,#4682B4,0
16,7,13,4.00455,0.623931,0.623931,0,All,#4682B4,0
17,7,13,4.432,0.32273,0.32273,0,All,#4682B4,0
18,7,13,5.17065,-0.197763,-0.197763,0,All,#4682B4,0
19,7,13,4.77904,0.0781858,0.0781858,0,All,#4682B4,0
20,7,13,3.36674,1.07336,1.07336,0,All,#4682B4,0
21,7,13,4.23726,0.459951,0.459951,0,All,#4682B4,0
1,7,15,3.23932,0.578291,0.578291,0,All,#4682B4,0
2,7,15,4.23532,-0.123541,-0.123541,0,All,#4682B4,0
3,7,15,2.66068,0.986028,0.986028,0,All,#4682B4,0
4,7,15,3.3608,0.492691,0.492691,0,All,#4682B4,0
5,7,15,3.31392,0.525725,0.525725,0,All,#4682B4,0
6,7,15,3.92409,0.0957725,0.0957725,0,All,#4682B4,0
7,7,15,3.73962,0.225753,0.225753,0,All,#4682B4,0
8,7,15,2.77503,0.905451,0.905451,0,All,#4682B4,0
9,7,15,3.31869,0.522363,0.522363,0,All,#4682B4,0
10,7,15,3.4225,0.449212,0.449212,0,All,#4682B4,0
11,7,15,3.59463,0.327926,0.327926,0,All,#4682B4,0
12,7,15,2.95173,0.78094,0.78094,0,All,#4682B4,0
13,7,15,5.30533,-0.87752,-0.87752,0,All,#4682B4,0
14,7,15,4.30903,-0.175478,-0.175478,0,All,#4682B4,0
15,7,15,4.50131,-0.310971,-0.310971,0,All,#4682B4,0
16,7,15,3.31815,0.522746,0.522746,0,All,#4682B4,0
17,7,15,3.67009,0.274751,0.274751,0,All,#4682B4,0
18,7,15,4.53165,-0.332351,-0.332351,0,All,#4682B4,0
19,7,15,4.08006,-0.0141341,-0.0141341,0,All,#4682B4,0
20,7,15,2.56402,1.05414,1.05414,0,All,#4682B4,0
21,7,15,3.22733,0.586744,0.586744,0,All,#4682B4,0
1,7,16,2.86276,0.850684,0.850684,0,All,#4682B4,0
2,7,16,3.9211,0.104924,0.104924,0,All,#4682B4,0
3,7,16,2.24898,1.28318,1.28318,0,All,#4682B4,0
4,7,16,2.99785,0.755492,0.755492,0,All,#4682B4,0
5,7,16,2.88729,0.833396,0.833396,0,All,#4682B4,0
6,7,16,3.71426,0.250676,0.250676,0,All,#4682B4,0
7,7,16,3.42311,0.455828,0.455828,0,All,#4682B4,0
8,7,16,2.41856,1.16369,1.16369,0,All,#4682B4,0
9,7,16,3.00359,0.751449,0.751449,0,All,#4682B4,0
10,7,16,2.91629,0.812964,0.812964,0,All,#4682B4,0
11,7,16,3.26235,0.569108,0.569108,0,All,#4682B4,0
12,7,16,2.64685,1.00283,1.00283,0,All,#4682B4,0
13,7,16,5.01209,-0.663844,-0.663844,0,All,#4682B4,0
14,7,16,3.94925,0.0850874,0.0850874,0,All,#4682B4,0
15,7,16,4.25627,-0.131254,-0.131254,0,All,#4682B4,0
16,7,16,2.97495,0.771628,0.771628,0,All,#4682B4,0
17,7,16,3.28914,0.550234,0.550234,0,All,#4682B4,0
18,7,16,4.21216,-0.10017,-0.10017,0,All,#4682B4,0
19,7,16,3.73057,0.239181,0.239181,0,All,#4682B4,0
20,7,16,2.16267,1.344,1.344,0,All,#4682B4,0
21,7,16,2.72236,0.949614,0.949614,0,All,#4682B4,0
1,7,18,2.10963,-0.077249,-0.141393,1,All,#4682B4,0
2,7,18,3.29265,-0.910869,-1.0723,1,All,#4682B4,0
3,7,18,1.42558,0.404768,-0.237675,1,All,#4682B4,0
4,7,18,2.27195,-0.191627,-0.213955,1,All,#4682B4,0
5,7,18,2.03403,-0.0239782,-0.185471,1,All,#4682B4,0
6,7,18,3.2946,-0.912237,-1.53978,1,All,#4682B4,0
7,7,18,2.7901,-0.556741,-0.748729,1,All,#4682B4,0
8,7,18,1.70561,0.207442,-1.07746,1,All,#4682B4,0
9,7,18,2.37338,-0.2631,-0.765293,1,All,#4682B4,0
10,7,18,1.90386,0.0677481,-0.263492,1,All,#4682B4,0
11,7,18,2.59781,-0.421246,-0.714729,1,All,#4682B4,0
12,7,18,2.03707,-0.026121,-0.607262,1,All,#4682B4,0
13,7,18,4.42562,-1.70921,-1.95653,1,All,#4682B4,0
14,7,18,3.22969,-0.866502,-1.05846,1,All,#4682B4,0
15,7,18,3.76618,-1.24454,-2.4602,1,All,#4682B4,0
16,7,18,2.28855,-0.203329,-0.625158,1,All,#4682B4,0
17,7,18,2.52724,-0.371517,-0.456652,1,All,#4682B4,0
18,7,18,3.57316,-1.10853,-1.93937,1,All,#4682B4,0
19,7,18,3.03159,-0.726907,-0.983758,1,All,#4682B4,0
20,7,18,1.35995,0.451009,-1.71825,1,All,#4682B4,0
21,7,18,1.71243,0.202635,-0.238585,1,All,#4682B4,0
1,8,11,6.02968,0.303224,0.303224,0,All,#4682B4,0
2,8,11,6.33282,0.0896167,0.0896167,0,All,#4682B4,0
3,8,11,6.79173,-0.233752,-0.233752,0,All,#4682B4,0
4,8,11,5.85175,0.428601,0.428601,0,All,#4682B4,0
5,8,11,6.90918,-0.316513,-0.316513,0,All,#4682B4,0
6,8,11,7.16427,-0.496262,-0.496262,0,All,#4682B4,0
7,8,11,6.23163,0.160922,0.160922,0,All,#4682B4,0
8,8,11,7.06354,-0.425283,-0.425283,0,All,#4682B4,0
9,8,11,6.78092,-0.22614,-0.22614,0,All,#4682B4,0
10,8,11,6.75016,-0.204462,-0.204462,0,All,#4682B4,0
11,8,11,7.55705,-0.773034,-0.773034,0,All,#4682B4,0
12,8,11,6.90477,-0.313404,-0.313404,0,All,#4682B4,0
13,8,11,6.12388,0.236849,0.236849,0,All,#4682B4,0
14,8,11,5.94439,0.363327,0.363327,0,All,#4682B4,0
15,8,11,6.34279,0.0825953,0.0825953,0,All,#4682B4,0
16,8,11,6.72808,-0.188903,-0.188903,0,All,#4682B4,0
17,8,11,6.88988,-0.302917,-0.302917,0,All,#4682B4,0
